//anaconda3/lib/python3.7/site-packages/visdom/server.py:39: DeprecationWarning: zmq.eventloop.ioloop is deprecated in pyzmq 17. pyzmq now works with default tornado and asyncio eventloops.
  ioloop.install()  # Needs to happen before any tornado imports!
INFO:root:Application Started
INFO:tornado.access:200 POST /update (::1) 1.30ms
INFO:tornado.access:200 POST /win_exists (::1) 0.42ms
INFO:tornado.access:200 POST /update (::1) 1.04ms
INFO:tornado.access:200 POST /win_exists (::1) 0.42ms
INFO:tornado.access:200 POST /update (::1) 1.07ms
INFO:tornado.access:200 POST /win_exists (::1) 0.42ms
INFO:tornado.access:200 POST /update (::1) 1.10ms
INFO:tornado.access:200 POST /win_exists (::1) 0.42ms
INFO:tornado.access:200 POST /update (::1) 1.09ms
INFO:tornado.access:200 POST /win_exists (::1) 0.59ms
INFO:tornado.access:200 POST /update (::1) 1.62ms
INFO:tornado.access:200 POST /win_exists (::1) 0.43ms
INFO:tornado.access:200 POST /update (::1) 1.09ms
INFO:tornado.access:200 POST /win_exists (::1) 0.49ms
INFO:tornado.access:200 POST /update (::1) 1.24ms
INFO:tornado.access:200 POST /win_exists (::1) 0.42ms
INFO:tornado.access:200 POST /update (::1) 1.08ms
INFO:tornado.access:200 POST /win_exists (::1) 0.43ms
INFO:tornado.access:200 POST /update (::1) 1.12ms
INFO:tornado.access:200 POST /win_exists (::1) 0.72ms
INFO:tornado.access:200 POST /update (::1) 1.45ms
INFO:tornado.access:200 POST /win_exists (::1) 0.46ms
INFO:tornado.access:200 POST /update (::1) 1.18ms
INFO:tornado.access:200 POST /win_exists (::1) 0.41ms
INFO:tornado.access:200 POST /update (::1) 1.13ms
INFO:tornado.access:200 POST /env/picture%20of%20loss (::1) 0.32ms
INFO:tornado.access:200 POST /env/picture%20of%20loss (::1) 0.74ms
INFO:root:from web client: {"cmd":"close","data":"loss","eid":"picture of loss"}
INFO:root:closing window loss
INFO:root:comparing envs
INFO:tornado.access:200 POST /compare/main+picture%20of%20loss (::1) 1.08ms
INFO:tornado.access:200 POST /events (::1) 0.73ms
INFO:root:comparing envs
INFO:tornado.access:200 POST /compare/main+picture%20of%20loss (::1) 0.79ms
INFO:tornado.access:200 POST /win_exists (::1) 0.36ms
INFO:tornado.access:200 POST /update (::1) 0.83ms
INFO:root:comparing envs
INFO:tornado.access:200 POST /compare/main+picture%20of%20loss (::1) 0.91ms
INFO:tornado.access:200 POST /win_exists (::1) 0.37ms
INFO:tornado.access:200 POST /update (::1) 0.77ms
INFO:root:comparing envs
INFO:tornado.access:200 POST /compare/main+picture%20of%20loss (::1) 0.67ms
INFO:tornado.access:200 POST /win_exists (::1) 0.41ms
INFO:tornado.access:200 POST /update (::1) 0.81ms
INFO:root:comparing envs
INFO:tornado.access:200 POST /compare/main+picture%20of%20loss (::1) 0.87ms
INFO:tornado.access:200 POST /win_exists (::1) 0.42ms
INFO:tornado.access:200 POST /update (::1) 0.98ms
INFO:root:comparing envs
INFO:tornado.access:200 POST /compare/main+picture%20of%20loss (::1) 0.99ms
INFO:tornado.access:200 POST /win_exists (::1) 0.40ms
INFO:tornado.access:200 POST /update (::1) 0.88ms
INFO:root:comparing envs
INFO:tornado.access:200 POST /compare/main+picture%20of%20loss (::1) 0.81ms
INFO:tornado.access:200 POST /win_exists (::1) 0.38ms
INFO:tornado.access:200 POST /update (::1) 0.85ms
INFO:root:comparing envs
INFO:tornado.access:200 POST /compare/main+picture%20of%20loss (::1) 0.73ms
INFO:tornado.access:200 POST /win_exists (::1) 0.41ms
INFO:tornado.access:200 POST /update (::1) 0.85ms
INFO:root:comparing envs
INFO:tornado.access:200 POST /compare/main+picture%20of%20loss (::1) 0.73ms
INFO:tornado.access:200 POST /win_exists (::1) 0.38ms
INFO:tornado.access:200 POST /update (::1) 0.88ms
INFO:root:comparing envs
INFO:tornado.access:200 POST /compare/main+picture%20of%20loss (::1) 0.80ms
INFO:tornado.access:200 POST /win_exists (::1) 0.38ms
INFO:tornado.access:200 POST /update (::1) 0.90ms
INFO:root:comparing envs
INFO:tornado.access:200 POST /compare/main+picture%20of%20loss (::1) 0.81ms
INFO:tornado.access:200 POST /win_exists (::1) 0.47ms
INFO:tornado.access:200 POST /update (::1) 0.87ms
INFO:root:comparing envs
INFO:tornado.access:200 POST /compare/main+picture%20of%20loss (::1) 0.79ms
INFO:tornado.access:200 POST /win_exists (::1) 0.41ms
INFO:tornado.access:200 POST /update (::1) 1.20ms
INFO:root:comparing envs
INFO:tornado.access:200 POST /compare/main+picture%20of%20loss (::1) 0.84ms
INFO:tornado.access:200 POST /win_exists (::1) 0.41ms
INFO:tornado.access:200 POST /update (::1) 0.93ms
INFO:root:comparing envs
INFO:tornado.access:200 POST /compare/main+picture%20of%20loss (::1) 0.85ms
INFO:tornado.access:200 POST /win_exists (::1) 0.39ms
INFO:tornado.access:200 POST /update (::1) 0.90ms
INFO:root:comparing envs
INFO:tornado.access:200 POST /compare/main+picture%20of%20loss (::1) 0.74ms
INFO:tornado.access:200 POST /win_exists (::1) 0.39ms
INFO:tornado.access:200 POST /update (::1) 0.93ms
INFO:root:comparing envs
INFO:tornado.access:200 POST /compare/main+picture%20of%20loss (::1) 0.84ms
INFO:tornado.access:200 POST /win_exists (::1) 0.38ms
INFO:tornado.access:200 POST /update (::1) 0.93ms
INFO:root:comparing envs
INFO:tornado.access:200 POST /compare/main+picture%20of%20loss (::1) 0.71ms
INFO:tornado.access:200 POST /win_exists (::1) 0.36ms
INFO:tornado.access:200 POST /update (::1) 0.93ms
INFO:root:comparing envs
INFO:tornado.access:200 POST /compare/main+picture%20of%20loss (::1) 0.71ms
INFO:tornado.access:200 POST /env/main (::1) 0.85ms
INFO:root:comparing envs
INFO:tornado.access:200 POST /compare/main+picture%20of%20loss (::1) 1.11ms
INFO:tornado.access:200 POST /win_exists (::1) 0.39ms
INFO:tornado.access:200 POST /update (::1) 0.94ms
INFO:root:comparing envs
INFO:tornado.access:200 POST /compare/main+picture%20of%20loss (::1) 0.82ms
INFO:tornado.access:200 POST /env/picture%20of%20loss (::1) 1.25ms
INFO:tornado.access:200 POST /win_exists (::1) 0.38ms
INFO:tornado.access:200 POST /update (::1) 1.09ms
INFO:tornado.access:200 POST /win_exists (::1) 0.36ms
INFO:tornado.access:200 POST /update (::1) 0.92ms
INFO:tornado.access:200 POST /win_exists (::1) 0.36ms
INFO:tornado.access:200 POST /update (::1) 0.88ms
INFO:tornado.access:200 POST /win_exists (::1) 0.38ms
INFO:tornado.access:200 POST /update (::1) 0.98ms
INFO:tornado.access:200 POST /win_exists (::1) 0.39ms
INFO:tornado.access:200 POST /update (::1) 1.00ms
INFO:tornado.access:200 POST /win_exists (::1) 0.38ms
INFO:tornado.access:200 POST /update (::1) 1.00ms
INFO:tornado.access:200 POST /win_exists (::1) 0.36ms
INFO:tornado.access:200 POST /update (::1) 0.95ms
INFO:tornado.access:200 POST /win_exists (::1) 0.45ms
INFO:tornado.access:200 POST /update (::1) 1.24ms
INFO:tornado.access:200 POST /win_exists (::1) 0.53ms
INFO:tornado.access:200 POST /update (::1) 1.54ms
INFO:tornado.access:200 POST /win_exists (::1) 0.64ms
INFO:tornado.access:200 POST /update (::1) 1.89ms
INFO:tornado.access:200 POST /win_exists (::1) 0.54ms
INFO:tornado.access:200 POST /update (::1) 1.68ms
INFO:tornado.access:200 POST /win_exists (::1) 0.51ms
INFO:tornado.access:200 POST /update (::1) 1.34ms
INFO:tornado.access:200 POST /win_exists (::1) 0.44ms
INFO:tornado.access:200 POST /update (::1) 1.12ms
INFO:tornado.access:200 POST /win_exists (::1) 0.41ms
INFO:tornado.access:200 POST /update (::1) 1.08ms
INFO:tornado.access:200 POST /win_exists (::1) 0.41ms
INFO:tornado.access:200 POST /update (::1) 1.38ms
